model_name,n_train,n_test,rmse,mae,r2,source_csv,source_type,lag,threshold,model,target,rmse_levels,mae_levels,r2_levels
disorder,2308,476,2.0890336813730803,1.5108552164538087,0.5836760339896885,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_o,,,
perpetrator,2342,466,1.8979994816894843,1.3241861900148657,0.6766121597981445,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
target,2342,466,1.9597103133746974,1.3812642873637357,0.6552412771208257,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
disorder + perpetrator,2342,466,1.9958040388713854,1.404216217914324,0.6424248733050686,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
disorder + event + perpetrator,2342,466,2.003034861371209,1.4084538324621314,0.639829181560852,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
perpetrator + target,2342,466,2.0155315501627036,1.408736240359735,0.6353210393099542,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
total_conflicts + fatalities,2342,466,2.028181271514485,1.4141820388774926,0.6307291356171294,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
disorder + event,2342,466,2.0248790684490534,1.4176506608553794,0.6319306206150026,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
disorder + target,2342,466,2.015251640077881,1.422708639345298,0.6354223229943878,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
event,2342,466,2.0677261527436053,1.4260232601857243,0.6161888842506262,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
event + perpetrator + target,2342,466,2.055748231828185,1.4365773626832263,0.6206226857835762,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
disorder + event + target,2342,466,2.054751491532352,1.437280762620521,0.6209904827528865,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
total_conflicts,2342,466,2.0889922403570487,1.4386147325415692,0.6082534680675684,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
event + perpetrator,2342,466,2.041586520210518,1.439352146029224,0.6258316179335389,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
fatalities,2342,466,2.0852495777162208,1.4501735630724197,0.6096559258396005,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
event + target,2342,466,2.0598493165015745,1.4520736524508986,0.6191075095736235,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
disorder + event + perpetrator + target + fatalities,2342,466,2.0842280841738643,1.4614272562430604,0.6100382650014398,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
disorder + perpetrator + target,2342,466,2.1114878516065865,1.47786038892913,0.5997708827614173,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
disorder,2342,466,2.1470218001200614,1.5013668178631232,0.5861867282895712,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
disorder + event + perpetrator + target,2342,466,2.1306137004970984,1.5075417077315396,0.5924874974162275,ecowas_df_full_lag_one.csv,non-synthetic,1,,XGBoost,tradeflow_comtrade_d,,,
total_conflicts,2850,618,1.8675191992024178,1.274635690583459,0.6900070359637747,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
fatalities,2850,618,1.8549617376068779,1.2803512396115553,0.6941618924474655,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
total_conflicts + fatalities,2850,618,1.8815483320597888,1.2928102965714974,0.6853320988041343,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
disorder,2850,618,1.9895053847369333,1.3951043622497468,0.6481869670319439,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
perpetrator,2850,618,2.052431254022648,1.427250235477833,0.6255800983757225,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
target,2850,618,2.0704767200257366,1.4450633301489337,0.6189671759381954,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
event,2850,618,2.0600123222631574,1.4492127671597004,0.6228089993581994,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
disorder + perpetrator,2850,618,2.102984647217976,1.4930033191578636,0.6069082851451132,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
disorder + target,2850,618,2.115201448169103,1.5040299078470751,0.6023278691795371,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
perpetrator + target,2850,618,2.1554900915860107,1.5157612399210691,0.5870345224484421,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
event + perpetrator,2850,618,2.1618443304869093,1.5414644897893002,0.5845961450979902,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
disorder + perpetrator + target,2850,618,2.1590164595443753,1.542077403876891,0.5856821994139956,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
disorder + event,2850,618,2.1556742237006,1.5471856342260375,0.5869639645230895,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
event + target,2850,618,2.169180335490311,1.549267150401683,0.5817720978265688,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
disorder + event + perpetrator,2850,618,2.200379914049951,1.5842111462867547,0.569654734060741,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
disorder + event + target,2850,618,2.2054387253738263,1.5852460839598141,0.567673677915732,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
event + perpetrator + target,2850,618,2.246496192504697,1.608228373362948,0.5514270719779995,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
disorder + event + perpetrator + target + fatalities,2850,618,2.2481695406486963,1.6203020660450718,0.5507585658520475,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
disorder + event + perpetrator + target,2850,618,2.255137086287403,1.633745697796851,0.5479696653085191,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_baci,,,
total_conflicts,2689,613,1.7334343726698271,1.1954953013014982,0.7169559294839393,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
fatalities,2689,613,1.7420733459936952,1.21107183609366,0.7141276674509514,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
total_conflicts + fatalities,2689,613,1.7679942983080013,1.2388045294425032,0.7055571766643212,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
disorder,2689,613,1.8566231043373929,1.299791109728605,0.6752966610905071,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
target,2689,613,1.8792087382882807,1.3340526732269675,0.667348642799126,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
perpetrator,2689,613,1.9024634327465146,1.3491789530413174,0.659064763381352,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
event,2689,613,1.9361522506843614,1.3755542639470402,0.6468832945183942,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
disorder + perpetrator,2689,613,1.9570106920924288,1.4082273478319878,0.6392339593992276,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
disorder + target,2689,613,1.9560592837657464,1.4170449492575534,0.6395846497492477,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
disorder + event,2689,613,1.969423575559365,1.4258314458370807,0.6346429280027213,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
perpetrator + target,2689,613,1.9866414669634582,1.437823392010679,0.6282266578571243,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
event + perpetrator,2689,613,2.032901211311281,1.4707489754882586,0.6107112955257055,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
event + target,2689,613,2.0445774373667,1.4863005667417732,0.606226595043921,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
disorder + perpetrator + target,2689,613,2.048378392018333,1.4911806597930495,0.6047611518129442,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
disorder + event + target,2689,613,2.0715300107091594,1.5157293702354206,0.5957763567681555,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
event + perpetrator + target,2689,613,2.079068852511674,1.517836826115428,0.5928288511196435,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
disorder + event + perpetrator,2689,613,2.07744394171869,1.5201038905791224,0.5934650573212741,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
disorder + event + perpetrator + target,2689,613,2.1137509382672834,1.5516815479751287,0.579131056268235,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
disorder + event + perpetrator + target + fatalities,2689,613,2.1245293777544254,1.5728469336891384,0.574827922784008,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_o,,,
total_conflicts,2800,637,1.7480529225782373,1.2021589663719012,0.6980267904226025,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
fatalities,2800,637,1.7365572349373455,1.2042474012009639,0.7019854523499067,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
total_conflicts + fatalities,2800,637,1.7710694391099548,1.2385290568951675,0.6900223085691299,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
disorder,2800,637,1.8648387300061908,1.3310537670572935,0.6563298425544262,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
target,2800,637,1.906981105627181,1.365674079374307,0.6406215415340555,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
perpetrator,2800,637,1.912886758340043,1.3786623568203067,0.6383922056542946,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
event,2800,637,1.9293205522831867,1.3878538518646961,0.6321523018788491,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
disorder + target,2800,637,1.9748172247186928,1.4480860234432071,0.6145987894564496,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
disorder + perpetrator,2800,637,1.9883840391252567,1.4670256803191548,0.6092852577921086,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
perpetrator + target,2800,637,2.0063934002264263,1.4774668465981518,0.6021755761232213,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
disorder + event,2800,637,2.016179669703772,1.4783548012896712,0.598285300484952,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
event + target,2800,637,2.032874650852908,1.5018804449058203,0.5916049569356092,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
event + perpetrator,2800,637,2.042893159346935,1.506665426489796,0.5875696946628242,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
disorder + perpetrator + target,2800,637,2.0372657918951096,1.5162843042723309,0.589838731872726,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
disorder + event + perpetrator,2800,637,2.071744120937052,1.5486298037777941,0.5758382604223196,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
disorder + event + target,2800,637,2.0842328301525,1.552788121583882,0.5707090567406337,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
event + perpetrator + target,2800,637,2.083035682617208,1.5542363223436135,0.5712020697979889,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
disorder + event + perpetrator + target + fatalities,2800,637,2.1362376756372754,1.6125410693064703,0.5490188375263545,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
disorder + event + perpetrator + target,2800,637,2.125657669931616,1.6131065603671364,0.5534748658665055,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_imf_d,,,
total_conflicts,2308,476,1.7122732986067837,1.1665796419886363,0.7203037160259189,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_comtrade_o,,,
fatalities,2308,476,1.694739755008644,1.1762759638316411,0.7260025239949237,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_comtrade_o,,,
total_conflicts + fatalities,2308,476,1.7505003539742328,1.2086528492421293,0.7076756897231334,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_comtrade_o,,,
disorder,2308,476,1.814083539840023,1.271591733375745,0.6860538993275133,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_comtrade_o,,,
perpetrator,2308,476,1.9167156961914595,1.328321787644421,0.6495259021392894,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_comtrade_o,,,
target,2308,476,1.946121088598445,1.363203967702967,0.6386897806480509,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_comtrade_o,,,
event,2308,476,1.9693341520405208,1.3808663545611544,0.6300190588927311,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_comtrade_o,,,
disorder + perpetrator,2308,476,1.9909644818079326,1.4138613962059805,0.6218469978060683,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_comtrade_o,,,
perpetrator + target,2308,476,2.0216508189524145,1.421356187337586,0.6101003727957826,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_comtrade_o,,,
disorder + target,2308,476,2.0003760050338655,1.424759725174333,0.6182634003170716,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_comtrade_o,,,
disorder + perpetrator + target,2308,476,2.056505948142951,1.4685623879017065,0.5965400152430399,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_comtrade_o,,,
event + target,2308,476,2.068626723244867,1.4751357740872972,0.5917701199940473,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_comtrade_o,,,
event + perpetrator,2308,476,2.0868442590135747,1.481439491121131,0.5845482375853375,ecowas_df_full_lag_one.csv,non-synthetic,1,,Random Forest,tradeflow_comtrade_o,,,
